category,group,name,sci_name,url
plant,herbs,knotted hedgeparsley,torilis nodosa,https://www.invasive.org/browse/subinfo.cfm?sub=22373
plant,herbs,white-flowered spiderwort,tradescantia fluminensis,https://www.invasive.org/browse/subinfo.cfm?sub=6546
plant,herbs,boatlily,tradescantia spathacea,https://www.invasive.org/browse/subinfo.cfm?sub=6561
plant,herbs,inchplant,tradescantia zebrina,https://www.invasive.org/browse/subinfo.cfm?sub=17567
plant,herbs,western salsify,tragopogon dubius,https://www.invasive.org/browse/subinfo.cfm?sub=6545
plant,herbs,meadow salsify,tragopogon lamottei,https://www.invasive.org/browse/subinfo.cfm?sub=11599
plant,herbs,common salsify,tragopogon porrifolius,https://www.invasive.org/browse/subinfo.cfm?sub=14026
plant,herbs,goatsbeard,tragopogon spp.,https://www.invasive.org/browse/subinfo.cfm?sub=13267
plant,herbs,coat buttons,tridax procumbens,https://www.invasive.org/browse/subinfo.cfm?sub=4554
plant,herbs,rabbitfoot clover,trifolium arvense,https://www.invasive.org/browse/subinfo.cfm?sub=6540
plant,herbs,large hop clover,trifolium campestre,https://www.invasive.org/browse/subinfo.cfm?sub=6542
plant,herbs,rose clover,trifolium hirtum,https://www.invasive.org/browse/subinfo.cfm?sub=18778
plant,herbs,alsike clover,trifolium hybridum,https://www.invasive.org/browse/subinfo.cfm?sub=13111
plant,herbs,crimson clover,trifolium incarnatum,https://www.invasive.org/browse/subinfo.cfm?sub=6923
plant,herbs,red clover,trifolium pratense,https://www.invasive.org/browse/subinfo.cfm?sub=11602
plant,herbs,white clover,trifolium repens,https://www.invasive.org/browse/subinfo.cfm?sub=6557
plant,herbs,persian clover,trifolium resupinatum,https://www.invasive.org/browse/subinfo.cfm?sub=13319
plant,herbs,clover,trifolium spp.,https://www.invasive.org/browse/subinfo.cfm?sub=9429
plant,herbs,subterranean clover,trifolium subterraneum,https://www.invasive.org/browse/subinfo.cfm?sub=50911
plant,herbs,mayweed,tripleurospermum inodorum,https://www.invasive.org/browse/subinfo.cfm?sub=56647
plant,herbs,springstar,tristagma uniflorum,https://www.invasive.org/browse/subinfo.cfm?sub=50337
plant,herbs,european globeflower,trollius europaeus,https://www.invasive.org/browse/subinfo.cfm?sub=78262
plant,herbs,coltsfoot,tussilago farfara,https://www.invasive.org/browse/subinfo.cfm?sub=6564
plant,herbs,common cattail,typha latifolia,https://www.invasive.org/browse/subinfo.cfm?sub=6565
plant,herbs,caesarweed,urena lobata,https://www.invasive.org/browse/subinfo.cfm?sub=6572
plant,herbs,stinging nettle,urtica dioica,https://www.invasive.org/browse/subinfo.cfm?sub=6569
plant,herbs,european stinging nettle,urtica dioica ssp. dioica,https://www.invasive.org/browse/subinfo.cfm?sub=22629
plant,herbs,burning nettle,urtica urens,https://www.invasive.org/browse/subinfo.cfm?sub=23160
plant,herbs,floating bladderwort,utricularia inflata,https://www.invasive.org/browse/subinfo.cfm?sub=18686
plant,herbs,common valerian,valeriana officinalis,https://www.invasive.org/browse/subinfo.cfm?sub=6580
plant,herbs,moth mullein,verbascum blattaria,https://www.invasive.org/browse/subinfo.cfm?sub=6586
plant,herbs,mullein,verbascum spp.,https://www.invasive.org/browse/subinfo.cfm?sub=41205
plant,herbs,common mullein,verbascum thapsus,https://www.invasive.org/browse/subinfo.cfm?sub=3080
plant,herbs,purplestamen mullein,verbascum virgatum,https://www.invasive.org/browse/subinfo.cfm?sub=53615
plant,herbs,tall vervain,verbena bonariensis,https://www.invasive.org/browse/subinfo.cfm?sub=10107
plant,herbs,prostrate vervain,verbena bracteata,https://www.invasive.org/browse/subinfo.cfm?sub=6587
plant,herbs,brazilian vervain,verbena incompta,https://www.invasive.org/browse/subinfo.cfm?sub=6988
plant,herbs,seashore vervain,verbena montevidensis,https://www.invasive.org/browse/subinfo.cfm?sub=14024
plant,herbs,tuberous vervain,verbena rigida,https://www.invasive.org/browse/subinfo.cfm?sub=12996
plant,herbs,crownbeard,verbesina encelioides,https://www.invasive.org/browse/subinfo.cfm?sub=6590
plant,herbs,water speedwell,veronica anagallis-aquatica,https://www.invasive.org/browse/subinfo.cfm?sub=12306
plant,herbs,corn speedwell,veronica arvensis,https://www.invasive.org/browse/subinfo.cfm?sub=6583
plant,herbs,twolobe speedwell,veronica biloba,https://www.invasive.org/browse/subinfo.cfm?sub=6585
plant,herbs,germander speedwell,veronica chamaedrys,https://www.invasive.org/browse/subinfo.cfm?sub=33854
plant,herbs,slender speedwell,veronica filiformis,https://www.invasive.org/browse/subinfo.cfm?sub=6591
plant,herbs,ivyleaf speedwell,veronica hederifolia,https://www.invasive.org/browse/subinfo.cfm?sub=10108
plant,herbs,common speedwell,veronica officinalis,https://www.invasive.org/browse/subinfo.cfm?sub=23162
plant,herbs,persian speedwell,veronica persica,https://www.invasive.org/browse/subinfo.cfm?sub=6596
plant,herbs,thymeleaf speedwell,veronica serpyllifolia,https://www.invasive.org/browse/subinfo.cfm?sub=11605
plant,herbs,finger speedwell,veronica triphyllos,https://www.invasive.org/browse/subinfo.cfm?sub=32840
plant,herbs,common vetch,vicia sativa,https://www.invasive.org/browse/subinfo.cfm?sub=6610
plant,herbs,common periwinkle,vinca minor,https://www.invasive.org/browse/subinfo.cfm?sub=3081
plant,herbs,english violet,viola odorata,https://www.invasive.org/browse/subinfo.cfm?sub=23163
plant,herbs,pansy,viola tricolor,https://www.invasive.org/browse/subinfo.cfm?sub=20842
plant,herbs,cape bugle-lily,watsonia borbonica,https://www.invasive.org/browse/subinfo.cfm?sub=14019
plant,herbs,spiny cocklebur,xanthium spinosum,https://www.invasive.org/browse/subinfo.cfm?sub=6621
plant,herbs,cocklebur,xanthium spp.,https://www.invasive.org/browse/subinfo.cfm?sub=10109
plant,herbs,common cocklebur,xanthium strumarium,https://www.invasive.org/browse/subinfo.cfm?sub=6622
plant,herbs,arrowleaf elephant's ear,xanthosoma sagittifolium,https://www.invasive.org/browse/subinfo.cfm?sub=10119
plant,herbs,asiatic hawksbeard,youngia japonica,https://www.invasive.org/browse/subinfo.cfm?sub=11531
plant,herbs,calla lily,zantedeschia aethiopica,https://www.invasive.org/browse/subinfo.cfm?sub=18782
plant,grass,punagrass,achnatherum brachychaetum,https://www.invasive.org/browse/subinfo.cfm?sub=5018
plant,grass,jointed goatgrass,aegilops cylindrica,https://www.invasive.org/browse/subinfo.cfm?sub=5038
plant,grass,barb goatgrass,aegilops triuncialis,https://www.invasive.org/browse/subinfo.cfm?sub=5044
plant,grass,crested wheatgrass,agropyron cristatum,https://www.invasive.org/browse/subinfo.cfm?sub=9778
plant,grass,desert wheatgrass,agropyron desertorum,https://www.invasive.org/browse/subinfo.cfm?sub=18711
plant,grass,pacific bentgrass,agrostis avenacea,https://www.invasive.org/browse/subinfo.cfm?sub=18712
plant,grass,colonial bentgrass,agrostis capillaris,https://www.invasive.org/browse/subinfo.cfm?sub=10111
plant,grass,redtop,agrostis gigantea,https://www.invasive.org/browse/subinfo.cfm?sub=9769
plant,grass,creeping bentgrass,agrostis stolonifera,https://www.invasive.org/browse/subinfo.cfm?sub=5052
plant,grass,silver hairgrass,aira caryophyllea,https://www.invasive.org/browse/subinfo.cfm?sub=12783
plant,grass,meadow foxtail,alopecurus pratensis,https://www.invasive.org/browse/subinfo.cfm?sub=18713
plant,grass,european beachgrass,ammophila arenaria,https://www.invasive.org/browse/subinfo.cfm?sub=5077
plant,grass,broomsedge bluestem,andropogon virginicus,https://www.invasive.org/browse/subinfo.cfm?sub=5116
plant,grass,annual vernalgrass,anthoxanthum aristatum,https://www.invasive.org/browse/subinfo.cfm?sub=14689
plant,grass,sweet vernalgrass,anthoxanthum odoratum,https://www.invasive.org/browse/subinfo.cfm?sub=11535
plant,grass,tall oatgrass,arrhenatherum elatius,https://www.invasive.org/browse/subinfo.cfm?sub=5133
plant,grass,"small carpetgrass, joint-head grass",arthraxon hispidus,https://www.invasive.org/browse/subinfo.cfm?sub=5136
plant,grass,giant reed,arundo donax,https://www.invasive.org/browse/subinfo.cfm?sub=3009
plant,grass,slender oat,avena barbata,https://www.invasive.org/browse/subinfo.cfm?sub=5165
plant,grass,wild oat,avena fatua,https://www.invasive.org/browse/subinfo.cfm?sub=5166
plant,grass,oat,avena sativa,https://www.invasive.org/browse/subinfo.cfm?sub=5167
plant,grass,oat,avena spp.,https://www.invasive.org/browse/subinfo.cfm?sub=14972
plant,grass,sterile oat,avena sterilis,https://www.invasive.org/browse/subinfo.cfm?sub=4646
plant,grass,broadleaf carpetgrass,axonopus compressus,https://www.invasive.org/browse/subinfo.cfm?sub=13936
plant,grass,carpetgrass,axonopus fissifolius,https://www.invasive.org/browse/subinfo.cfm?sub=5169
plant,grass,giant thorny bamboo,bambusa bambos,https://www.invasive.org/browse/subinfo.cfm?sub=60414
plant,grass,bamboo,bambusa spp.,https://www.invasive.org/browse/subinfo.cfm?sub=3404
plant,grass,common bamboo,bambusa vulgaris,https://www.invasive.org/browse/subinfo.cfm?sub=11607
plant,grass,caucasian bluestem,bothriochloa bladhii,https://www.invasive.org/browse/subinfo.cfm?sub=18719
plant,grass,yellow bluestem,bothriochloa ischaemum,https://www.invasive.org/browse/subinfo.cfm?sub=55440
plant,grass,pitted beardgrass,bothriochloa pertusa,https://www.invasive.org/browse/subinfo.cfm?sub=44214
plant,grass,annual false-brome,brachypodium distachyon,https://www.invasive.org/browse/subinfo.cfm?sub=5197
plant,grass,perennial false-brome,brachypodium sylvaticum,https://www.invasive.org/browse/subinfo.cfm?sub=13940
plant,grass,big quakinggrass,briza maxima,https://www.invasive.org/browse/subinfo.cfm?sub=13321
plant,grass,little quakinggrass,briza minor,https://www.invasive.org/browse/subinfo.cfm?sub=38915
plant,grass,australian chess,bromus arenarius,https://www.invasive.org/browse/subinfo.cfm?sub=24699
plant,grass,field brome,bromus arvensis,https://www.invasive.org/browse/subinfo.cfm?sub=5192
plant,grass,chilean chess,bromus berteroanus,https://www.invasive.org/browse/subinfo.cfm?sub=28441
plant,grass,rattlesnake brome,bromus briziformis,https://www.invasive.org/browse/subinfo.cfm?sub=13942
plant,grass,rescuegrass,bromus catharticus,https://www.invasive.org/browse/subinfo.cfm?sub=5195
plant,grass,ripgut brome,bromus diandrus,https://www.invasive.org/browse/subinfo.cfm?sub=5198
plant,grass,soft brome,bromus hordeaceus,https://www.invasive.org/browse/subinfo.cfm?sub=5201
plant,grass,smooth brome,bromus inermis,https://www.invasive.org/browse/subinfo.cfm?sub=5203
plant,grass,smooth brome,bromus inermis ssp. inermis,https://www.invasive.org/browse/subinfo.cfm?sub=49400
plant,grass,japanese brome,bromus japonicus,https://www.invasive.org/browse/subinfo.cfm?sub=23058
plant,grass,foxtail brome,bromus madritensis,https://www.invasive.org/browse/subinfo.cfm?sub=29442
plant,grass,red brome,bromus rubens,https://www.invasive.org/browse/subinfo.cfm?sub=5211
plant,grass,rye brome,bromus secalinus,https://www.invasive.org/browse/subinfo.cfm?sub=5212
plant,grass,brome,bromus spp.,https://www.invasive.org/browse/subinfo.cfm?sub=20563
plant,grass,poverty brome,bromus sterilis,https://www.invasive.org/browse/subinfo.cfm?sub=5213
plant,grass,cheatgrass,bromus tectorum,https://www.invasive.org/browse/subinfo.cfm?sub=5214
plant,grass,heath sedge,carex flacca,https://www.invasive.org/browse/subinfo.cfm?sub=35718
plant,grass,elk sedge,carex garberi,https://www.invasive.org/browse/subinfo.cfm?sub=32002
plant,grass,japanese sedge,carex kobomugi,https://www.invasive.org/browse/subinfo.cfm?sub=10110
plant,grass,long's sedge,carex longii,https://www.invasive.org/browse/subinfo.cfm?sub=12809
plant,grass,hanging sedge,carex pendula,https://www.invasive.org/browse/subinfo.cfm?sub=35385
plant,grass,southern sandbur,cenchrus echinatus,https://www.invasive.org/browse/subinfo.cfm?sub=5273
plant,grass,longspine sandbur,cenchrus longispinus,https://www.invasive.org/browse/subinfo.cfm?sub=5279
plant,grass,crimson fountaingrass,cenchrus setaceus,https://www.invasive.org/browse/subinfo.cfm?sub=78214
plant,grass,field sandbur,cenchrus spinifex,https://www.invasive.org/browse/subinfo.cfm?sub=5288
plant,grass,swollen fingergrass,chloris barbata,https://www.invasive.org/browse/subinfo.cfm?sub=13960
plant,grass,rhodesgrass,chloris gayana,https://www.invasive.org/browse/subinfo.cfm?sub=45873
plant,grass,australian fingergrass,chloris truncata,https://www.invasive.org/browse/subinfo.cfm?sub=24704
plant,grass,pilipiliula,chrysopogon aciculatus,https://www.invasive.org/browse/subinfo.cfm?sub=4570
plant,grass,job's tears,coix lacryma-jobi,https://www.invasive.org/browse/subinfo.cfm?sub=13968
plant,grass,purple pampasgrass,cortaderia jubata,https://www.invasive.org/browse/subinfo.cfm?sub=5371
plant,grass,uruguayan pampas grass,cortaderia selloana,https://www.invasive.org/browse/subinfo.cfm?sub=5381
plant,grass,pampas grass,cortaderia spp.,https://www.invasive.org/browse/subinfo.cfm?sub=3903
plant,grass,foxtail pricklegrass,crypsis alopecuroides,https://www.invasive.org/browse/subinfo.cfm?sub=33418
plant,grass,swamp pricklegrass,crypsis schoenoides,https://www.invasive.org/browse/subinfo.cfm?sub=51090
plant,grass,bermudagrass,cynodon dactylon,https://www.invasive.org/browse/subinfo.cfm?sub=5484
plant,grass,crested dogtailgrass,cynosurus cristatus,https://www.invasive.org/browse/subinfo.cfm?sub=29922
plant,grass,hedgehog dogtailgrass,cynosurus echinatus,https://www.invasive.org/browse/subinfo.cfm?sub=18732
plant,grass,foxtail flatsedge,cyperus alopecuroides,https://www.invasive.org/browse/subinfo.cfm?sub=12764
plant,grass,old world flatsedge,cyperus cyperinus,https://www.invasive.org/browse/subinfo.cfm?sub=42470
plant,grass,smallflower umbrella sedge,cyperus difformis,https://www.invasive.org/browse/subinfo.cfm?sub=5485
plant,grass,deeprooted sedge,cyperus entrerianus,https://www.invasive.org/browse/subinfo.cfm?sub=10954
plant,grass,yellow nutsedge,cyperus esculentus,https://www.invasive.org/browse/subinfo.cfm?sub=3016
plant,grass,brown flatsedge,cyperus fuscus,https://www.invasive.org/browse/subinfo.cfm?sub=12744
plant,grass,haspan flatsedge,cyperus haspan,https://www.invasive.org/browse/subinfo.cfm?sub=5492
plant,grass,umbrella plant,cyperus involucratus,https://www.invasive.org/browse/subinfo.cfm?sub=5493
plant,grass,rice flatsedge,cyperus iria,https://www.invasive.org/browse/subinfo.cfm?sub=5494
plant,grass,miniature flatsedge,cyperus prolifer,https://www.invasive.org/browse/subinfo.cfm?sub=5504
plant,grass,purple nutsedge,cyperus rotundus,https://www.invasive.org/browse/subinfo.cfm?sub=5506
plant,grass,orchardgrass,dactylis glomerata,https://www.invasive.org/browse/subinfo.cfm?sub=4512
plant,grass,crowfootgrass,dactyloctenium aegyptium,https://www.invasive.org/browse/subinfo.cfm?sub=5513
plant,grass,southern crabgrass,digitaria ciliaris,https://www.invasive.org/browse/subinfo.cfm?sub=5539
plant,grass,sourgrass,digitaria insularis,https://www.invasive.org/browse/subinfo.cfm?sub=13992
plant,grass,smooth crabgrass,digitaria ischaemum,https://www.invasive.org/browse/subinfo.cfm?sub=5544
plant,grass,large crabgrass,digitaria sanguinalis,https://www.invasive.org/browse/subinfo.cfm?sub=5549
plant,grass,east indian crabgrass,digitaria setigera,https://www.invasive.org/browse/subinfo.cfm?sub=13993
plant,grass,crabgrass,digitaria spp.,https://www.invasive.org/browse/subinfo.cfm?sub=22036
plant,grass,junglerice,echinochloa colona,https://www.invasive.org/browse/subinfo.cfm?sub=13996
plant,grass,barnyardgrass,echinochloa crus-galli,https://www.invasive.org/browse/subinfo.cfm?sub=5561
plant,grass,late barnyard grass,echinochloa oryzicola,https://www.invasive.org/browse/subinfo.cfm?sub=23007
plant,grass,early watergrass,echinochloa oryzoides,https://www.invasive.org/browse/subinfo.cfm?sub=23006
plant,grass,cockspur grass,echinochloa spp.,https://www.invasive.org/browse/subinfo.cfm?sub=23005
plant,grass,perennial veldtgrass,ehrharta calycina,https://www.invasive.org/browse/subinfo.cfm?sub=5566
plant,grass,panic veldtgrass,ehrharta erecta,https://www.invasive.org/browse/subinfo.cfm?sub=5567
plant,grass,longflowered veldtgrass,ehrharta longiflora,https://www.invasive.org/browse/subinfo.cfm?sub=18738
plant,grass,goosegrass,eleusine indica,https://www.invasive.org/browse/subinfo.cfm?sub=5575
plant,grass,threespike goosegrass,eleusine tristachya,https://www.invasive.org/browse/subinfo.cfm?sub=52016
plant,grass,quackgrass,elymus repens,https://www.invasive.org/browse/subinfo.cfm?sub=5579
plant,grass,mediterranean lovegrass,eragrostis barrelieri,https://www.invasive.org/browse/subinfo.cfm?sub=23088
plant,grass,stinkgrass,eragrostis cilianensis,https://www.invasive.org/browse/subinfo.cfm?sub=5596
plant,grass,weeping lovegrass,eragrostis curvula,https://www.invasive.org/browse/subinfo.cfm?sub=6989
plant,grass,lehmann lovegrass,eragrostis lehmanniana,https://www.invasive.org/browse/subinfo.cfm?sub=14003
plant,grass,little lovegrass,eragrostis minor,https://www.invasive.org/browse/subinfo.cfm?sub=14697
plant,grass,lovegrass,eragrostis spp.,https://www.invasive.org/browse/subinfo.cfm?sub=39327
plant,grass,woolly cupgrass,eriochloa villosa,https://www.invasive.org/browse/subinfo.cfm?sub=5613
plant,grass,tall fescue,festuca arundinacea,https://www.invasive.org/browse/subinfo.cfm?sub=3037
plant,grass,hair fescue,festuca filiformis,https://www.invasive.org/browse/subinfo.cfm?sub=32832
plant,grass,red fescue,festuca rubra,https://www.invasive.org/browse/subinfo.cfm?sub=14016
plant,grass,nit grass,gastridium phleoides,https://www.invasive.org/browse/subinfo.cfm?sub=14055
plant,grass,waxy mannagrass,glyceria declinata,https://www.invasive.org/browse/subinfo.cfm?sub=18745
plant,grass,rough mannagrass,glyceria maxima,https://www.invasive.org/browse/subinfo.cfm?sub=20253
plant,grass,common velvetgrass,holcus lanatus,https://www.invasive.org/browse/subinfo.cfm?sub=5729
