ID;Longitude;Latitude;LandArea;PropLandArea;Biome;Realm;Country;SpeciesRichness_Expert;RecordDensity;SpeciesRichness_Records;InventoryCompleteness;NSpecies_Missed;EndemismRichness;Mountains;ProtectedAreas;OnGroundAccessibility;ProximityToAirports;ProximityToInstitutions;GlobalPeaceIndex;ScientificActivities;GBIF_Participation;ResearchFunding_National;ResearchFunding_Institutions;PublisherSize;UsedInModels
3660;-120,5;53,75572;12416952880;0,99;Temperate Coniferous Forests;Nearctic;Canada;197;478,3782348;99;50,25380711;98;0,211755222;2384;0,272378611;816,616;183,2460533;131856,3798;1,3845;92,05453125;1;634,691322;1059,893434;77793689,71;1
3661;-119,5;53,75572;12416952880;0,99;Temperate Coniferous Forests;Nearctic;Canada;195;1431,913302;152;77,94871795;43;0,20652113;2555;0,415639944;762,573;203,2377374;131322,443;1,3845;92,05453125;1;634,691322;1036,449776;72537901,37;1
3662;-118,5;53,75572;12416952880;0,99;Temperate Grasslands, Savannas, and Shrublands;Nearctic;Canada;208;946,2869122;138;66,34615385;70;0,227962859;2116;0,460802501;706,141;200,260614;130772,9757;1,3845;92,05453125;1;634,691322;1018,170823;70705397,28;1
3663;-117,5;53,75572;12416952880;1;Temperate Grasslands, Savannas, and Shrublands;Nearctic;Canada;209;3671,593219;167;79,90430622;42;0,217304226;1912;0,109237348;527,283;169,4697037;130200,5031;1,3845;92,05453125;1;634,691322;1043,250039;74902220,65;1
3664;-116,5;53,75572;12416952880;0,99;Temperate Grasslands, Savannas, and Shrublands;Nearctic;Canada;209;2097,132868;96;45,93301435;113;0,203550061;1082;0,002416981;405,318;132,1731087;129596,2392;1,3845;92,05453125;1;634,691322;1050,211118;76159932,41;1
3665;-115,5;53,75572;12416952880;0,99;Boreal Forests/Taiga;Nearctic;Canada;211;2061,697443;148;70,14218009;63;0,198849572;624;0,002462809;283,365;102,9109375;128948,4408;1,3845;92,05453125;1;634,691322;1010,371828;68685765,13;1
3666;-114,5;53,75572;12416952880;0,98;Boreal Forests/Taiga;Nearctic;Canada;208;18583,46425;191;91,82692308;17;0,18242516;447;0,022411246;153,373;87,95238873;128231,3858;1,3845;92,05453125;1;634,691322;1030,874168;71351597,37;1
3667;-113,5;53,75572;12416952880;0,99;Boreal Forests/Taiga;Nearctic;Canada;210;29853,54004;197;93,80952381;13;0,193059869;352;0,004194412;89,262;84,24286348;127363,8155;1,3845;92,05453125;1;634,691322;1023,869121;70286563,8;1
3668;-112,5;53,75572;12416952880;0,98;Temperate Grasslands, Savannas, and Shrublands;Nearctic;Canada;211;9143,950299;204;96,68246445;7;0,199112895;265;0,021836711;184,335;95,71228014;126706,867;1,3845;92,05453125;1;634,691322;992,5325774;61348969,28;1
3669;-111,5;53,75572;12416952880;0,98;Boreal Forests/Taiga;Nearctic;Canada;213;1223,327506;160;75,11737089;53;0,204501115;228;0,000183084;248,02;92,26928845;125874,4381;1,3845;92,05453125;1;634,691322;1012,827478;69409900,97;1
3670;-110,5;53,75572;12416952880;0,95;Boreal Forests/Taiga;Nearctic;Canada;212;13888,27047;193;91,03773585;19;0,206975652;325;0,00344231;326,957;70,74833198;124946,559;1,3845;92,05453125;1;634,691322;1052,002333;76900418,55;1
3671;-109,5;53,75572;12416952880;0,96;Boreal Forests/Taiga;Nearctic;Canada;204;721,594105;94;46,07843137;110;0,195653561;241;0;382,465;85,44388573;123951,3541;1,3845;92,05453125;1;634,691322;1047,453289;75198609,11;1
3672;-108,5;53,75572;12416952880;0,95;Boreal Forests/Taiga;Nearctic;Canada;201;1111,383778;119;59,2039801;82;0,193824534;321;0,00052082;298,145;112,7518874;122937,4415;1,3845;92,05453125;1;634,691322;1028,437155;72548397,42;1
3673;-107,5;53,75572;12416952880;0,96;Boreal Forests/Taiga;Nearctic;Canada;202;626,5627385;130;64,35643564;72;0,186236388;364;0;223,966;139,3063094;122001,5442;1,3845;92,05453125;1;634,691322;1040,491538;74785737,4;1
3674;-106,5;53,75572;12416952880;0,94;Boreal Forests/Taiga;Nearctic;Canada;204;898,771229;123;60,29411765;81;0,181276138;315;0,318516594;221,679;146,4105297;121272,2118;1,3845;92,05453125;1;634,691322;1028,437155;72531780,04;1
3675;-105,5;53,75572;12416952880;0,93;Boreal Forests/Taiga;Nearctic;Canada;205;2940,334908;181;88,29268293;24;0,180886665;301;0;231,249;165,4591714;120824,3894;1,3845;92,05453125;1;634,691322;1021,642856;69656856,5;1
3676;-104,5;53,75572;12416952880;0,99;Boreal Forests/Taiga;Nearctic;Canada;211;411,534138;96;45,49763033;115;0,188886888;424;0;323,075;175,3806414;120605,7353;1,3845;92,05453125;1;634,691322;1058,348109;76472632,61;1
3677;-103,5;53,75572;12416952880;0,96;Boreal Forests/Taiga;Nearctic;Canada;209;383,3468683;38;18,18181818;171;0,185975659;354;0;534,449;159,4619614;120486,7793;1,3845;92,05453125;1;634,691322;1064,232231;79259792;1
3678;-102,5;53,75572;12416952880;0,91;Boreal Forests/Taiga;Nearctic;Canada;207;6,442804509;6;2,898550725;201;0,181907717;565;0;490,921;147,2751228;120358,7104;1,3845;92,05453125;1;634,691322;1064,232231;59453590,63;1
3679;-101,5;53,75572;12416952880;0,87;Boreal Forests/Taiga;Nearctic;Canada;199;3491,194693;178;89,44723618;21;0,165464015;87;0,010437727;545,196;136,2532207;120167,2157;1,3845;92,05453125;1;634,691322;1020,931337;67482166,5;1
3680;-100,5;53,75572;12416952880;0,59;Boreal Forests/Taiga;Nearctic;Canada;195;1005,077503;145;74,35897436;50;0,162818619;73;0,001453998;528,405;139,6720419;119897,0449;1,3845;92,05453125;1;634,691322;981,2840266;59469023,58;1
3681;-99,5;53,75572;12416952880;0,77;Boreal Forests/Taiga;Nearctic;Canada;193;77,3136541;50;25,90673575;143;0,161319462;87;0,005909258;486,355;151,3654292;119551,2849;1,3845;92,05453125;1;634,691322;1028,437155;72662251,26;1
3682;-98,5;53,75572;12416952880;0,38;Boreal Forests/Taiga;Nearctic;Canada;184;575,0203024;92;50;92;0,149449748;65;0,001494136;542,693;148,6203793;119139,2181;1,3845;92,05453125;1;634,691322;1061,825839;78372714,28;1
3683;-97,5;53,75572;12416952880;0,69;Boreal Forests/Taiga;Nearctic;Canada;170;749,7813747;102;60;68;0,128880831;47;0,1063582;757,656;129,9719818;118671,037;1,3845;92,05453125;1;634,691322;1052,815943;75094066,82;1
3684;-96,5;53,75572;12416952880;0,91;Boreal Forests/Taiga;Nearctic;Canada;165;2,416051691;3;1,818181818;162;0,124589627;107;0,238643657;1239,88;120,2874447;118156,0015;1,3845;92,05453125;1;634,691322;1064,232231;140131;1
3685;-95,5;53,75572;12416952880;0,9;Boreal Forests/Taiga;Nearctic;Canada;157;133,6881936;69;43,94904459;88;0,113312983;148;0,046418607;1121,03;95,80636862;117602,024;1,3845;92,05453125;1;634,691322;758,8959222;96381,31928;1
3686;-94,5;53,75572;12416952880;0,81;Boreal Forests/Taiga;Nearctic;Canada;154;592,7380148;21;13,63636364;133;0,112440029;176;0;1101,81;63,09112185;117015,7654;1,3845;92,05453125;1;634,691322;1061,89777;78722981,42;1
3687;-93,5;53,75572;12416952880;0,85;Boreal Forests/Taiga;Nearctic;Canada;152;245,6319219;71;46,71052632;81;0,111701321;200;0,217292738;1425,21;75,4316234;116402,8733;1,3845;92,05453125;1;634,691322;707,9245262;13746631,81;1
3688;-92,5;53,75572;12416952880;0,87;Boreal Forests/Taiga;Nearctic;Canada;149;510,5922573;73;48,99328859;76;0,108502914;218;0,157401232;1661,98;70,27384084;115768,2252;1,3845;92,05453125;1;634,691322;973,4459821;62563790,5;1
3689;-91,5;53,75572;12416952880;0,9;Boreal Forests/Taiga;Nearctic;Canada;139;109,5276766;62;44,60431655;77;0,099219471;172;0;1450,56;64,65699142;115116,1344;1,3845;92,05453125;1;634,691322;634,691322;272766,6912;1
3690;-90,5;53,75572;12416952880;0,89;Boreal Forests/Taiga;Nearctic;Canada;133;55,56918889;46;34,58646617;87;0,091388526;211;0,068973936;1185,79;65,48954978;114450,5094;1,3845;92,05453125;1;634,691322;634,691322;257497,1884;1
3691;-89,5;53,75572;12416952880;0,88;Boreal Forests/Taiga;Nearctic;Canada;130;33,01937311;31;23,84615385;99;0,089410276;199;0,007317556;1040,26;56,76074899;113774,9684;1,3845;92,05453125;1;634,691322;728,9807898;17581993,76;1
3692;-88,5;53,75572;12416952880;0,9;Boreal Forests/Taiga;Nearctic;Canada;130;123,2186362;53;40,76923077;77;0,08862812;170;0;1455,63;83,42839844;113092,914;1,3845;92,05453125;1;634,691322;634,691322;288492;1
3693;-87,5;53,75572;12416952880;0,9;Boreal Forests/Taiga;Nearctic;Canada;129;66,03874621;54;41,86046512;75;0,088241897;160;0,111904499;1589,95;118,9640728;112407,5746;1,3845;92,05453125;1;634,691322;634,691322;286121;1
3694;-86,5;53,75572;12416952880;0,97;Boreal Forests/Taiga;Nearctic;Canada;127;12,88560902;14;11,02362205;113;0,087534932;110;0,000587905;2545,16;156,1781707;111722,0146;1,3845;92,05453125;1;634,691322;634,691322;288492;1
3695;-85,5;53,75572;12416952880;0,95;Boreal Forests/Taiga;Nearctic;Canada;129;51,54243607;41;31,78294574;88;0,094866991;79;0,003672581;2710,76;191,5078757;111039,1198;1,3845;92,05453125;1;634,691322;668,2492055;6458124,813;1
3696;-84,5;53,75572;12416952880;0,96;Boreal Forests/Taiga;Nearctic;Canada;127;727,2315589;81;63,77952756;46;0,096089886;177;3,93E-05;2729,76;205,703437;110361,5603;1,3845;92,05453125;1;634,691322;635,1670041;248472,2547;1
3697;-83,5;53,75572;12416952880;0,98;Boreal Forests/Taiga;Nearctic;Canada;134;171,53967;62;46,26865672;72;0,103947711;164;0,263145731;2386,23;198,1243466;109691,737;1,3845;92,05453125;1;634,691322;634,691322;288492;1
3698;-82,5;53,75572;9378989460;0,77;Boreal Forests/Taiga;Nearctic;Canada;129;652,5223241;86;66,66666667;43;0,101128609;76;0,296927213;2064,88;183,5514676;109031,7155;1,3845;92,05453125;1;634,691322;634,691322;173780,9412;1
3702;-78,5;53,75572;12134693205;0,93;Boreal Forests/Taiga;Nearctic;Canada;96;143,3905226;43;44,79166667;53;0,064720926;195;0;1530,41;102,9513487;106515,4122;1,3845;92,05453125;1;634,691322;666,7834589;2798928,793;1
3703;-77,5;53,75572;12416952880;0,88;Boreal Forests/Taiga;Nearctic;Canada;87;66,03874621;26;29,88505747;61;0,057474317;271;0;1210,9;117,7501606;105919,0344;1,3845;92,05453125;1;634,691322;791,840435;29041183,9;1
3704;-76,5;53,75572;12416952880;0,88;Boreal Forests/Taiga;Nearctic;Canada;83;5,637453945;5;6,024096386;78;0,05337669;232;0;1185,49;164,4571509;105334,3794;1,3845;92,05453125;1;634,691322;634,691322;108334,2857;1
3705;-75,5;53,75572;12416952880;0,86;Boreal Forests/Taiga;Nearctic;Canada;78;50,73708551;25;32,05128205;53;0,049041797;300;0;1432,87;213,2360079;104759,7516;1,3845;92,05453125;1;634,691322;634,691322;68910;1
3706;-74,5;53,75572;12416952880;0,93;Boreal Forests/Taiga;Nearctic;Canada;78;0;0;0;78;0,04853474;298;0;1683,74;265,8158552;NA;1,3845;92,05453125;1;634,691322;NA;NA;0
3707;-73,5;53,75572;12416952880;0,93;Boreal Forests/Taiga;Nearctic;Canada;76;0,805350564;1;1,315789474;75;0,046564615;289;0;1923,46;322,7942265;103631,3928;1,3845;92,05453125;1;634,691322;634,691322;68910;1
3708;-72,5;53,75572;12416952880;0,97;Boreal Forests/Taiga;Nearctic;Canada;75;80,53505636;28;37,33333333;47;0,045300878;270;0;1931,81;367,2494699;103072,1912;1,3845;92,05453125;1;634,691322;651,8729584;71758,84;1
3709;-71,5;53,75572;12416952880;0,97;Boreal Forests/Taiga;Nearctic;Canada;75;16,91236184;12;16;63;0,045422789;276;0;1704,27;377,4796428;102512,3354;1,3845;92,05453125;1;634,691322;634,691322;68910;1
3710;-70,5;53,75572;12416952880;0,94;Boreal Forests/Taiga;Nearctic;Canada;74;70,06549903;33;44,59459459;41;0,04463786;335;0;1660,22;374,0374909;101948,8009;1,3845;92,05453125;1;634,691322;654,4403293;71593,67816;1
3711;-69,5;53,75572;12416952880;0,87;Boreal Forests/Taiga;Nearctic;Canada;74;6,442804509;4;5,405405405;70;0,044966313;341;0;1868,83;341,0488311;101378,6664;1,3845;92,05453125;1;634,691322;1064,232231;79259792;1
3712;-68,5;53,75572;12416952880;0,97;Boreal Forests/Taiga;Nearctic;Canada;72;35,4354248;29;40,27777778;43;0,042670133;330;0;1790,8;299,9285749;100799,2008;1,3845;92,05453125;1;634,691322;1064,232231;79259792;1
3713;-67,5;53,75572;12416952880;0,99;Boreal Forests/Taiga;Nearctic;Canada;75;8,053505636;5;6,666666667;70;0,044898929;348;0;1745,08;264,7478952;100207,9218;1,3845;92,05453125;1;634,691322;806,5076856;31877012;1
3714;-66,5;53,75572;12416952880;0,94;Boreal Forests/Taiga;Nearctic;Canada;77;4544,59323;72;93,50649351;5;0,046717247;459;0;1254,08;234,5260533;99602,62834;1,3845;92,05453125;1;634,691322;1054,565087;77449980,12;1
3715;-65,5;53,75572;12416952880;0,89;Boreal Forests/Taiga;Nearctic;Canada;77;3,221402254;3;3,896103896;74;0,045788732;425;0;1432,52;215,0827933;98981,41383;1,3845;92,05453125;1;634,691322;634,691322;68910;1
3716;-64,5;53,75572;12416952880;0,8;Boreal Forests/Taiga;Nearctic;Canada;79;12,08025845;11;13,92405063;68;0,047187854;577;0;1446,34;200,4161493;98342,66397;1,3845;92,05453125;1;634,691322;634,691322;78109;1
3717;-63,5;53,75572;12416952880;0,86;Boreal Forests/Taiga;Nearctic;Canada;80;24,16051691;19;23,75;61;0,047966725;629;0;1591,19;203,2030765;97685,04602;1,3845;92,05453125;1;634,691322;1064,232231;73986332,6;1
3718;-62,5;53,75572;12416952880;0,95;Boreal Forests/Taiga;Nearctic;Canada;82;16,10701127;14;17,07317073;68;0,049470867;770;0;1716,44;193,1641979;97007,49183;1,3845;92,05453125;1;634,691322;935,3699583;55535464,7;1
3719;-61,5;53,75572;12416952880;0,96;Boreal Forests/Taiga;Nearctic;Canada;87;24,96586747;22;25,28735632;65;0,053544683;838;0;2061,41;168,1067557;96309,17719;1,3845;92,05453125;1;634,691322;967,2391225;58850087,68;1
3720;-60,5;53,75572;11973367533;0,92;Boreal Forests/Taiga;Nearctic;Canada;95;3170,369564;82;86,31578947;13;0,062073498;594;0;2126,34;137,3076297;95589,49858;1,3845;92,05453125;1;634,691322;1047,598271;75610339,99;1
3721;-59,5;53,75572;10261726018;0,79;Boreal Forests/Taiga;Nearctic;Canada;94;78,93408951;37;39,36170213;57;0,061330207;698;0;2136,48;120,3981969;94848,04833;1,3845;92,05453125;1;634,691322;894,5370571;31373387,75;1
3722;-58,5;53,75572;11526364956;0,9;Boreal Forests/Taiga;Nearctic;Canada;93;85,02246838;34;36,55913978;59;0,060820916;1163;0;1995,48;117,4562207;94084,58872;1,3845;92,05453125;1;634,691322;916,5775435;43693599,49;1
3723;-57,5;53,75572;9228957070;0,74;Boreal Forests/Taiga;Nearctic;Canada;92;340,2334604;62;67,39130435;30;0,058515695;686;0;1693,07;112,3006123;93299,02629;1,3845;92,05453125;1;634,691322;950,82209;37657831,16;1
3724;-56,5;53,75572;5596746590;0,43;Boreal Forests/Taiga;Nearctic;Canada;87;159,0209572;23;26,43678161;64;0,054117308;710;0,000383568;1523,47;101,6575674;92491,38676;1,3845;92,05453125;1;634,691322;883,7005446;15232626,57;1
3771;-9,5;53,75572;7600214165;0,52;Temperate Broadleaf and Mixed Forests;Palaearctic;Ireland;123;50818,3048;121;98,37398374;2;0,086744778;739;0,025868866;166,936;63,2355097;28672,11131;1,362333333;47,4302125;1;491,7212027;509,8489197;2711803,756;1
3772;-8,5;53,75572;11016493768;0,84;Temperate Broadleaf and Mixed Forests;Palaearctic;United Kingdom;127;41615,78172;125;98,42519685;2;0,088353418;641;0,022996927;146,061;64,35041474;24076,45602;1,365325392;48,4021334;1;492,2217406;494,2430054;648108,5686;1
3773;-7,5;53,75572;12416952450;0,95;Temperate Broadleaf and Mixed Forests;Palaearctic;United Kingdom;119;38419,24997;109;91,59663866;10;0,081767003;585;0,022989169;140,516;83,39775765;23892,33373;1,427080794;68,46200147;1;502,5529596;496,7708647;854310,0488;1
3774;-6,5;53,75572;11091535776;0,86;Temperate Broadleaf and Mixed Forests;Palaearctic;United Kingdom;131;48382,83993;128;97,70992366;3;0,089433867;850;0,038525972;87,5314;63,93434282;23316,48367;1,452844547;76,83118037;1;506,8627785;519,1412169;3567940,293;1
3777;-3,5;53,75572;4810227286;0,36;Temperate Broadleaf and Mixed Forests;Palaearctic;United Kingdom;164;190891,1878;158;96,34146341;6;0,12779236;971;0,15952248;97,2304;40,73569699;19037,89763;1,6638;145,3566625;1;542,1531887;564,1403992;7931983,958;1
3778;-2,5;53,75572;12087572939;0,96;Temperate Broadleaf and Mixed Forests;Palaearctic;United Kingdom;165;369921,2425;163;98,78787879;2;0,131280495;812;0,099949246;47,4351;36,92659234;19238,59843;1,6638;145,3566625;1;542,1531887;550,5527469;5982986,54;1
3779;-1,5;53,75572;12416147344;0,99;Temperate Broadleaf and Mixed Forests;Palaearctic;United Kingdom;169;870628,3601;168;99,40828402;1;0,124868397;691;0,092637688;42,3614;24,13238981;20174,15544;1,6638;145,3566625;1;542,1531887;543,7498163;5026347,163;1
3780;-0,5;53,75572;10187553557;0,81;Temperate Broadleaf and Mixed Forests;Palaearctic;United Kingdom;171;143760,7166;168;98,24561404;3;0,133616759;428;0,041909253;54,3775;34,14217778;21227,77556;1,6638;145,3566625;1;542,1531887;669,860159;22932134,97;1
3788;7,5;53,75572;5544284881;0,43;Temperate Broadleaf and Mixed Forests;Palaearctic;Germany;209;3244,78276;174;83,25358852;35;0,157131213;58;0,059642801;92,7567;18,4278796;20728,26232;1,457191643;108,6216647;1;759,7999861;883,2260636;32034273,97;1
3789;8,5;53,75572;6724143089;0,5;Temperate Broadleaf and Mixed Forests;Palaearctic;Germany;213;3282,20261;186;87,32394366;27;0,162456703;66;0,062579354;66,7057;19,31662862;20212,08457;1,438;108,7983;1;774,5288267;833,0556846;18770045,1;1
3790;9,5;53,75572;12309937242;0,96;Temperate Broadleaf and Mixed Forests;Palaearctic;Germany;211;3034,134071;191;90,52132701;20;0,157706797;214;0,042117333;77,598;29,48791633;19871,3144;1,438;108,7983;1;774,5288267;798,6042566;9298592,896;1
3791;10,5;53,75572;10696698423;0,83;Temperate Broadleaf and Mixed Forests;Palaearctic;Germany;210;7083,494084;189;90;21;0,148062852;158;0,03588633;57,8331;33,74680707;19744,98584;1,438;108,7983;1;774,5288267;822,4552629;13938628,42;1
3792;11,5;53,75572;8766924497;0,68;Temperate Broadleaf and Mixed Forests;Palaearctic;Germany;209;48280,32911;191;91,38755981;18;0,150037093;170;0,028550098;94,2953;58,36467704;19783,6346;1,437783152;108,7441874;1;774,5526207;792,7008576;4404290,283;1
3793;12,5;53,75572;10485055224;0,79;Temperate Broadleaf and Mixed Forests;Palaearctic;Germany;200;753,4533516;114;57;86;0,124664542;151;0,068808322;99,9552;51,56226725;19893,30564;1,438;108,7983;1;774,5288267;779,2478748;10601062,62;1
3794;13,5;53,75572;10149560471;0,77;Temperate Broadleaf and Mixed Forests;Palaearctic;Germany;199;3409,999881;182;91,45728643;17;0,128357901;175;0,084069483;97,7886;39,80711277;19996,71198;1,438;108,7983;1;774,5288267;796,0666566;7131775,767;1
3795;14,5;53,75572;7282449494;0,55;Temperate Broadleaf and Mixed Forests;Palaearctic;Germany;200;433,9199335;139;69,5;61;0,135813783;165;0,041819639;106,697;42,62675761;20047,11104;1,556660578;51,43795641;1;294,7998136;559,243968;25398477,47;1
3796;15,5;53,75572;9329600578;0,73;Temperate Broadleaf and Mixed Forests;Palaearctic;Poland;192;97,53900956;49;25,52083333;143;0,119657856;200;0,01126897;122,467;49,23129122;20003,7401;1,609333333;25,97595;1;81,85020933;677,8257746;15155786,34;1
3797;16,5;53,75572;11445593745;0,89;Temperate Broadleaf and Mixed Forests;Palaearctic;Poland;190;166239,5191;129;67,89473684;61;0,115422061;245;0,008291605;66,5016;65,11781701;19801,34503;1,609333333;25,97595;1;81,85020933;81,97039447;494468,4398;1
3798;17,5;53,75572;12416952880;0,97;Temperate Broadleaf and Mixed Forests;Palaearctic;Poland;187;82,95110805;56;29,94652406;131;0,115967076;256;0,004051757;84,8975;87,90129274;19306,79599;1,609333333;25,97595;1;81,85020933;122,2020286;689037,3107;1
3799;18,5;53,75572;11698275744;0,91;Temperate Broadleaf and Mixed Forests;Palaearctic;Poland;188;297,4797377;128;68,08510638;60;0,117864981;307;0,003303237;53,7413;69,87161937;18768,62239;1,609333333;25,97595;1;81,85020933;275,4277564;12685724,11;1
3800;19,5;53,75572;10774711145;0,83;Temperate Broadleaf and Mixed Forests;Palaearctic;Poland;186;282849,3459;156;83,87096774;30;0,108750158;301;0,010292836;83,8619;77,66275322;19589,22104;1,623742492;26,07074439;0,988759168;82,26309587;82,29682135;524948,51;1
3801;20,5;53,75572;12378041542;0,96;Temperate Broadleaf and Mixed Forests;Palaearctic;Poland;188;120,3744546;77;40,95744681;111;0,109062581;234;0,006357993;84,0406;109,2433672;20627,12724;1,770070544;27,03339188;0,874604749;86,45602373;160,1473012;420262,651;1
3802;21,5;53,75572;12416692743;0,94;Temperate Broadleaf and Mixed Forests;Palaearctic;Poland;191;361,6099788;111;58,11518325;80;0,117756461;211;0,012909367;96,8891;143,9083368;21429,49451;1,81076138;27,30107535;0,84285941;87,62197001;138,6940363;197361,7906;1
3803;22,5;53,75572;12416936258;0,97;Temperate Broadleaf and Mixed Forests;Palaearctic;Lithuania;191;148,9900537;90;47,12041885;101;0,113433816;264;0,002647777;91,9753;152,5412825;22142,40061;1,751091279;26,58564112;0,858653496;85,98442843;959,4858718;68487588,53;1
3804;23,5;53,75572;12416945955;0,98;Temperate Broadleaf and Mixed Forests;Palaearctic;Belarus;191;74,09229317;43;22,51308901;148;0,112850008;210;0,048321862;78,0958;129,6522398;22849,08567;1,739227242;22,0945674;0,547838324;79,11124449;844,5307803;42123929,12;1
3805;24,5;53,75572;12416952338;0,99;Temperate Broadleaf and Mixed Forests;Palaearctic;Belarus;191;13,69096018;4;2,094240838;187;0,113202698;203;0,135139946;102,183;121,0089735;23587,13336;2,031126199;17,43626385;0;65,96159542;739,3437137;3016090,588;1
3806;25,5;53,75572;12416952744;0,99;Temperate Broadleaf and Mixed Forests;Palaearctic;Belarus;193;0;0;0;193;0,10723775;205;0,060296692;94,5926;124,0397679;NA;2,127387509;17,46801833;0;58,92653443;NA;NA;0
3807;26,5;53,75572;12416952880;0,99;Temperate Broadleaf and Mixed Forests;Palaearctic;Belarus;194;1,610701127;1;0,515463918;193;0,10759122;203;0,080577976;102,655;104,4085916;25217,48289;2,1984;17,49144375;0;53,73673143;789,5613779;3380195;1
3808;27,5;53,75572;12416952880;0,98;Temperate Broadleaf and Mixed Forests;Palaearctic;Belarus;196;0,805350564;1;0,510204082;195;0,1083967;208;0,003536479;78,9488;83,71947502;26120,21528;2,1984;17,49144375;0;53,73673143;789,5613779;3380195;1
